Freq(Hz)_by_WebPlotDigitizer,PSD(dB)_90%(red)_in_Fig2b (https://doi.org/10.1785/0120190123)
2.190140198,-108.6995194
2.190133743,-108.6332722
2.190127289,-108.5670251
2.186779998,-109.2957439
2.186773554,-109.2294967
2.186767109,-109.1632496
2.186760665,-109.0970024
2.18675422,-109.0307552
2.186747776,-108.9645081
2.186741331,-108.8982609
2.186702665,-108.5007779
2.183391173,-109.5441708
2.183386347,-109.4944854
2.183379912,-109.4282383
2.183373478,-109.3619911
2.183322002,-108.8320137
2.183315568,-108.7657666
2.183309133,-108.6995194
2.183302699,-108.6332722
2.183296265,-108.5670251
2.179959415,-109.2957439
2.17995299,-109.2294967
2.179946566,-109.1632496
2.179940141,-109.0970024
2.179933717,-109.0307552
2.179927293,-108.9645081
2.179920868,-108.8982609
2.179882322,-108.5007779
2.176581159,-109.5441708
2.176576348,-109.4944854
2.176569933,-109.4282383
2.176563519,-109.3619911
2.176512204,-108.8320137
2.17650579,-108.7657666
2.176499375,-108.6995194
2.176492961,-108.6332722
2.176486547,-108.5670251
2.173160105,-109.2957439
2.1731537,-109.2294967
2.173147296,-109.1632496
2.173140891,-109.0970024
2.173134487,-109.0307552
2.173128083,-108.9645081
2.173121678,-108.8982609
2.173083253,-108.5007779
2.169792385,-109.5441708
2.16978759,-109.4944854
2.169781195,-109.4282383
2.169774801,-109.3619911
2.169723646,-108.8320137
2.169717251,-108.7657666
2.169710857,-108.6995194
2.169704463,-108.6332722
2.169698069,-108.5670251
2.166382001,-109.2957439
2.166375617,-109.2294967
2.166369233,-109.1632496
2.166362848,-109.0970024
2.166356464,-109.0307552
2.166350079,-108.9645081
2.166343695,-108.8982609
2.166305389,-108.5007779
2.163024786,-109.5441708
2.163020005,-109.4944854
2.163013631,-109.4282383
2.163007256,-109.3619911
2.162956261,-108.8320137
2.162949887,-108.7657666
2.162943512,-108.6995194
2.162937138,-108.6332722
2.162930764,-108.5670251
2.159625039,-109.2957439
2.159618675,-109.2294967
2.15961231,-109.1632496
2.159605946,-109.0970024
2.159599581,-109.0307552
2.159593217,-108.9645081
2.159586852,-108.8982609
2.159548666,-108.5007779
2.156278295,-109.5441708
2.156273529,-109.4944854
2.156267175,-109.4282383
2.15626082,-109.3619911
2.156209984,-108.8320137
2.156203629,-108.7657666
2.156197275,-108.6995194
2.15619092,-108.6332722
2.156184566,-108.5670251
2.152889152,-109.2957439
2.152882807,-109.2294967
2.152876463,-109.1632496
2.152870118,-109.0970024
2.152863773,-109.0307552
2.152857429,-108.9645081
2.152851084,-108.8982609
2.152813017,-108.5007779
2.149552847,-109.5441708
2.149548096,-109.4944854
2.149541761,-109.4282383
2.149535426,-109.3619911
2.149484748,-108.8320137
2.149478413,-108.7657666
2.149472079,-108.6995194
2.149465744,-108.6332722
2.14945941,-108.5670251
2.146174274,-109.2957439
2.146167949,-109.2294967
2.146161624,-109.1632496
2.1461553,-109.0970024
2.146148975,-109.0307552
2.14614265,-108.9645081
2.146136325,-108.8982609
2.146098377,-108.5007779
2.142848375,-109.5441708
2.142843638,-109.4944854
2.142837323,-109.4282383
2.142831008,-109.3619911
2.142780489,-108.8320137
2.142774174,-108.7657666
2.142767859,-108.6995194
2.142761544,-108.6332722
2.142755229,-108.5670251
2.13948034,-109.2957439
2.139474035,-109.2294967
2.13946773,-109.1632496
2.139461425,-109.0970024
2.13945512,-109.0307552
2.139448815,-108.9645081
2.139442509,-108.8982609
2.139404679,-108.5007779
2.136164814,-109.5441708
2.136160093,-109.4944854
2.136153797,-109.4282383
2.136147502,-109.3619911
2.13609714,-108.8320137
2.136090845,-108.7657666
2.136084549,-108.6995194
2.136078254,-108.6332722
2.136071959,-108.5670251
2.132807284,-109.2957439
2.132800999,-109.2294967
2.132794714,-109.1632496
2.132788428,-109.0970024
2.132782143,-109.0307552
2.132775857,-108.9645081
2.132769572,-108.8982609
2.13273186,-108.5007779
2.1295021,-109.5441708
2.129497393,-109.4944854
2.129491117,-109.4282383
2.129484841,-109.3619911
2.129434636,-108.8320137
2.129428361,-108.7657666
2.129422085,-108.6995194
2.12941581,-108.6332722
2.129409534,-108.5670251
2.126155042,-109.2957439
2.126148776,-109.2294967
2.12614251,-109.1632496
2.126136245,-109.0970024
2.126129979,-109.0307552
2.126123713,-108.9645081
2.126117447,-108.8982609
2.126079853,-108.5007779
2.122860166,-109.5441708
2.122855474,-109.4944854
2.122849218,-109.4282383
2.122842962,-109.3619911
2.122792913,-108.8320137
2.122786657,-108.7657666
2.122780401,-108.6995194
2.122774145,-108.6332722
2.122767889,-108.5670251
2.119523548,-109.2957439
2.119517302,-109.2294967
2.119511055,-109.1632496
2.119504809,-109.0970024
2.119498563,-109.0307552
2.119492317,-108.9645081
2.11948607,-108.8982609
2.119448593,-108.5007779
2.116238949,-109.5441708
2.116234272,-109.4944854
2.116228035,-109.4282383
2.116221798,-109.3619911
2.116171906,-108.8320137
2.116165669,-108.7657666
2.116159433,-108.6995194
2.116153196,-108.6332722
2.11614696,-108.5670251
2.112912738,-109.2957439
2.112906511,-109.2294967
2.112900284,-109.1632496
2.112894057,-109.0970024
2.112887831,-109.0307552
2.112881604,-108.9645081
2.112875377,-108.8982609
2.112838017,-108.5007779
2.109638383,-109.5441708
2.109633721,-109.4944854
2.109627503,-109.4282383
2.109621286,-109.3619911
2.109571549,-108.8320137
2.109565332,-108.7657666
2.109559115,-108.6995194
2.109552898,-108.6332722
2.109546681,-108.5670251
2.106322547,-109.2957439
2.106316339,-109.2294967
2.106310132,-109.1632496
2.106303924,-109.0970024
2.106297717,-109.0307552
2.10629151,-108.9645081
2.106285302,-108.8982609
2.106248059,-108.5007779
2.103058405,-109.5441708
2.103053757,-109.4944854
2.103047559,-109.4282383
2.103041361,-109.3619911
2.102991779,-108.8320137
2.102985582,-108.7657666
2.102979384,-108.6995194
2.102973187,-108.6332722
2.102966989,-108.5670251
2.099752911,-109.2957439
2.099746722,-109.2294967
2.099740534,-109.1632496
2.099734346,-109.0970024
2.099728158,-109.0307552
2.09972197,-108.9645081
2.099715782,-108.8982609
2.099678655,-108.5007779
2.09649895,-109.5441708
2.096494316,-109.4944854
2.096488137,-109.4282383
2.096481959,-109.3619911
2.096432532,-108.8320137
2.096426354,-108.7657666
2.096420175,-108.6995194
2.096413997,-108.6332722
2.096407819,-108.5670251
2.093203765,-109.2957439
2.093197596,-109.2294967
2.093191427,-109.1632496
2.093185259,-109.0970024
2.09317909,-109.0307552
2.093172921,-108.9645081
2.093166753,-108.8982609
2.093129741,-108.5007779
2.089959953,-109.5441708
2.089955334,-109.4944854
2.089949175,-109.4282383
2.089943015,-109.3619911
2.089893743,-108.8320137
2.089887584,-108.7657666
2.089881425,-108.6995194
2.089875266,-108.6332722
2.089869107,-108.5670251
2.086675046,-109.2957439
2.086668897,-109.2294967
2.086662747,-109.1632496
2.086656598,-109.0970024
2.086650448,-109.0307552
2.086644299,-108.9645081
2.086638149,-108.8982609
2.086601253,-108.5007779
2.083441352,-109.5441708
2.083436747,-109.4944854
2.083430607,-109.4282383
2.083424467,-109.3619911
2.083375348,-108.8320137
2.083369208,-108.7657666
2.083363068,-108.6995194
2.083356929,-108.6332722
2.083350789,-108.5670251
2.080166691,-109.2957439
2.08016056,-109.2294967
2.08015443,-109.1632496
2.0801483,-109.0970024
2.080142169,-109.0307552
2.080136039,-108.9645081
2.080129909,-108.8982609
2.080093128,-108.5007779
2.076955324,-109.6766651
2.076950734,-109.6269798
2.076944613,-109.5607326
2.076938492,-109.4944854
2.076932371,-109.4282383
2.07692625,-109.3619911
2.076877284,-108.8320137
2.076871163,-108.7657666
2.076865043,-108.6995194
2.076858922,-108.6332722
2.076852802,-108.5670251
2.073678635,-109.2957439
2.073672524,-109.2294967
2.073666412,-109.1632496
2.073660301,-109.0970024
2.07365419,-109.0307552
2.073648079,-108.9645081
2.073641968,-108.8982609
2.073605301,-108.5007779
2.070477285,-109.6766651
2.070472708,-109.6269798
2.070466606,-109.5607326
2.070460505,-109.4944854
2.070454403,-109.4282383
2.070448301,-109.3619911
2.070399488,-108.8320137
2.070393386,-108.7657666
2.070387285,-108.6995194
2.070381183,-108.6332722
2.070375082,-108.5670251
2.067210815,-109.2957439
2.067204723,-109.2294967
2.067198631,-109.1632496
2.067192539,-109.0970024
2.067186447,-109.0307552
2.067180354,-108.9645081
2.067174262,-108.8982609
2.06713771,-108.5007779
2.06401945,-109.6766651
2.064014888,-109.6269798
2.064008805,-109.5607326
2.064002722,-109.4944854
2.06399664,-109.4282383
2.063990557,-109.3619911
2.063941896,-108.8320137
2.063935813,-108.7657666
2.063929731,-108.6995194
2.063923648,-108.6332722
2.063917566,-108.5670251
2.060763169,-109.2957439
2.060757096,-109.2294967
2.060751022,-109.1632496
2.060744949,-109.0970024
2.060738876,-109.0307552
2.060732803,-108.9645081
2.06072673,-108.8982609
2.060690292,-108.5007779
2.057581757,-109.6766651
2.05757721,-109.6269798
2.057571146,-109.5607326
2.057565082,-109.4944854
2.057559018,-109.4282383
2.057552955,-109.3619911
2.057504445,-108.8320137
2.057498382,-108.7657666
2.057492318,-108.6995194
2.057486255,-108.6332722
2.057480191,-108.5670251
2.054335633,-109.2957439
2.054329578,-109.2294967
2.054323524,-109.1632496
2.05431747,-109.0970024
2.054311416,-109.0307552
2.054305362,-108.9645081
2.054299307,-108.8982609
2.054262983,-108.5007779
2.05266534,-108.5670251
2.051164144,-109.6766651
2.05115961,-109.6269798
2.051153566,-109.5607326
2.051147521,-109.4944854
2.051141476,-109.4282383
2.051135431,-109.3619911
2.051087073,-108.8320137
2.051081028,-108.7657666
2.051074984,-108.6995194
2.051068939,-108.6332722
2.047928144,-109.2957439
2.047922109,-109.2294967
2.047916073,-109.1632496
2.047910038,-109.0970024
2.047904003,-109.0307552
2.047897967,-108.9645081
2.047891932,-108.8982609
2.044766547,-109.6766651
2.044762028,-109.6269798
2.044756002,-109.5607326
2.044749976,-109.4944854
2.04474395,-109.4282383
2.044737924,-109.3619911
2.044689717,-108.8320137
2.044683691,-108.7657666
2.044677665,-108.6995194
2.044671639,-108.6332722
2.04154064,-109.2957439
2.041534624,-109.2294967
2.041528607,-109.1632496
2.041522591,-109.0970024
2.041516574,-109.0307552
2.041510558,-108.9645081
2.041504541,-108.8982609
2.038389656,-109.684946
2.038384399,-109.6269798
2.038378392,-109.5607326
2.038372385,-109.4944854
2.038366378,-109.4282383
2.03836037,-109.3619911
2.038312314,-108.8320137
2.038306307,-108.7657666
2.0383003,-108.6995194
2.038294293,-108.6332722
2.035221042,-109.8257213
2.035215044,-109.7594741
2.035173059,-109.2957439
2.035167061,-109.2294967
2.035161064,-109.1632496
2.035155066,-109.0970024
2.035149068,-109.0307552
2.035143071,-108.9645081
2.035137073,-108.8982609
2.032032651,-109.6932269
2.032026663,-109.6269798
2.032020674,-109.5607326
2.032014686,-109.4944854
2.032008697,-109.4282383
2.032002709,-109.3619911
2.031954802,-108.8320137
2.031948814,-108.7657666
2.031942825,-108.6995194
2.031936837,-108.6332722
2.028873172,-109.8257213
2.028867193,-109.7594741
2.028825339,-109.2957439
2.02881936,-109.2294967
2.028813381,-109.1632496
2.028807402,-109.0970024
2.028801423,-109.0307552
2.028795444,-108.9645081
2.028789465,-108.8982609
2.025694726,-109.6932269
2.025688756,-109.6269798
2.025682786,-109.5607326
2.025676816,-109.4944854
2.025670846,-109.4282383
2.025664877,-109.3619911
2.025617119,-108.8320137
2.02561115,-108.7657666
2.02560518,-108.6995194
2.02559921,-108.6332722
2.022545101,-109.8257213
2.02253914,-109.7594741
2.022497417,-109.2957439
2.022491457,-109.2294967
2.022485496,-109.1632496
2.022479536,-109.0970024
2.022473575,-109.0307552
2.022467615,-108.9645081
2.022461655,-108.8982609
2.019376568,-109.6932269
2.019370617,-109.6269798
2.019364666,-109.5607326
2.019358715,-109.4944854
2.019352763,-109.4282383
2.019346812,-109.3619911
2.019299204,-108.8320137
2.019293253,-108.7657666
2.019287302,-108.6995194
2.019281351,-108.6332722
2.016236767,-109.8257213
2.016230825,-109.7594741
2.016189232,-109.2957439
2.01618329,-109.2294967
2.016177348,-109.1632496
2.016171406,-109.0970024
2.016165465,-109.0307552
2.016159523,-108.9645081
2.016153581,-108.8982609
2.014561828,-108.6995194
2.014555891,-108.6332722
2.013078117,-109.6932269
2.013072184,-109.6269798
2.013066252,-109.5607326
2.013060319,-109.4944854
2.013054387,-109.4282383
2.013048454,-109.3619911
2.013000994,-108.8320137
2.012995062,-108.7657666
2.009959956,-109.9582156
2.009954033,-109.8919684
2.009948109,-109.8257213
2.009942186,-109.7594741
2.009900722,-109.2957439
2.009894799,-109.2294967
2.009888876,-109.1632496
2.009882952,-109.0970024
2.009877029,-109.0307552
2.009871106,-108.9645081
2.009865183,-108.8982609
2.006799311,-109.6932269
2.006793397,-109.6269798
2.006787483,-109.5607326
2.006781569,-109.4944854
2.006775654,-109.4282383
2.00676974,-109.3619911
2.006722428,-108.8320137
2.006716514,-108.7657666
2.003690875,-109.9582156
2.00368497,-109.8919684
2.003679065,-109.8257213
2.00367316,-109.7594741
2.003631826,-109.2957439
2.003625922,-109.2294967
2.003620017,-109.1632496
2.003614112,-109.0970024
2.003608207,-109.0307552
2.003602302,-108.9645081
2.003596398,-108.8982609
2.002103061,-109.6932269
2.002097161,-109.6269798
2.002091261,-109.5607326
2.002085361,-109.4944854
2.00207946,-109.4282383
2.00207356,-109.3619911
2.002026359,-108.8320137
2.002020459,-108.7657666
1.97409146,-108.9645081
1.974085643,-108.8982609
1.972650636,-110.1072717
1.972644822,-110.0410246
1.972639009,-109.9747774
1.972633195,-109.9085302
1.972627382,-109.8422831
1.972621568,-109.7760359
1.972615755,-109.7097887
1.972609941,-109.6435416
1.972604128,-109.5772944
1.972598315,-109.5110472
1.972592501,-109.4448
1.972586688,-109.3785529
1.972580875,-109.3123057
1.972575061,-109.2460585
1.972569248,-109.1798114
1.972563435,-109.1135642
1.972557622,-109.047317
1.969583486,-110.2397661
1.969579132,-110.1900807
1.966499372,-110.1238335
1.966493577,-110.0575864
1.966487781,-109.9913392
1.966481986,-109.925092
1.96647619,-109.8588449
1.966470395,-109.7925977
1.9664646,-109.7263505
1.966458805,-109.6601033
1.966453009,-109.5938562
1.966447214,-109.527609
1.966441419,-109.4613618
1.966435624,-109.3951147
1.966429828,-109.3288675
1.966424033,-109.2626203
1.966418238,-109.1963732
1.966412443,-109.130126
1.966406648,-109.0638788
1.96344034,-110.2397661
1.963436,-110.1900807
1.960365845,-110.1238335
1.960360068,-110.0575864
1.960354291,-109.9913392
1.960348513,-109.925092
1.960342736,-109.8588449
1.960336959,-109.7925977
1.960331182,-109.7263505
1.960325404,-109.6601033
1.960319627,-109.5938562
1.96031385,-109.527609
1.960308073,-109.4613618
1.960302296,-109.3951147
1.960296519,-109.3288675
1.960290742,-109.2626203
1.960284964,-109.1963732
1.960279187,-109.130126
1.96027341,-109.0638788
1.957316354,-110.2397661
1.957312028,-110.1900807
1.954251449,-110.1238335
1.95424569,-110.0575864
1.95423993,-109.9913392
1.954234171,-109.925092
1.954228412,-109.8588449
1.954222653,-109.7925977
1.954216894,-109.7263505
1.954211134,-109.6601033
1.954205375,-109.5938562
1.954199616,-109.527609
1.954193857,-109.4613618
1.954188098,-109.3951147
1.954182339,-109.3288675
1.95417658,-109.2626203
1.954170821,-109.1963732
1.954165062,-109.130126
1.954159303,-109.0638788
1.951211469,-110.2397661
1.951207157,-110.1900807
1.949591985,-109.130126
1.94958624,-109.0638788
1.948156124,-110.1238335
1.948150382,-110.0575864
1.948144641,-109.9913392
1.9481389,-109.925092
1.948133159,-109.8588449
1.948127417,-109.7925977
1.948121676,-109.7263505
1.948115935,-109.6601033
1.948110194,-109.5938562
1.948104452,-109.527609
1.948098711,-109.4613618
1.94809297,-109.3951147
1.948087229,-109.3288675
1.948081488,-109.2626203
1.948075747,-109.1963732
1.945137091,-110.3722604
1.945132791,-110.322575
1.945127059,-110.2563279
1.945121326,-110.1900807
1.94207981,-110.1238335
1.942074086,-110.0575864
1.942068363,-109.9913392
1.94206264,-109.925092
1.942056916,-109.8588449
1.942051193,-109.7925977
1.94204547,-109.7263505
1.942039746,-109.6601033
1.942034023,-109.5938562
1.9420283,-109.527609
1.942022576,-109.4613618
1.942016853,-109.3951147
1.94201113,-109.3288675
1.942005407,-109.2626203
1.941999683,-109.1963732
1.939070193,-110.3722604
1.939065907,-110.322575
1.939060192,-110.2563279
1.939054478,-110.1900807
1.936022448,-110.1238335
1.936016742,-110.0575864
1.936011037,-109.9913392
1.936005331,-109.925092
1.935999626,-109.8588449
1.93599392,-109.7925977
1.935988215,-109.7263505
1.935982509,-109.6601033
1.935976804,-109.5938562
1.935971098,-109.527609
1.935965393,-109.4613618
1.935959688,-109.3951147
1.935953982,-109.3288675
1.935948277,-109.2626203
1.935942571,-109.1963732
1.933022218,-110.3722604
1.933017946,-110.322575
1.933012249,-110.2563279
1.933006552,-110.1900807
1.929983979,-110.1238335
1.929978291,-110.0575864
1.929972603,-109.9913392
1.929966916,-109.925092
1.929961228,-109.8588449
1.92995554,-109.7925977
1.929949853,-109.7263505
1.929944165,-109.6601033
1.929938477,-109.5938562
1.92993279,-109.527609
1.929927102,-109.4613618
1.929921414,-109.3951147
1.929915727,-109.3288675
1.929910039,-109.2626203
1.929904352,-109.1963732
1.926993107,-110.3722604
1.926988848,-110.322575
1.926983169,-110.2563279
1.92697749,-110.1900807
1.925393724,-109.2626203
1.925388049,-109.1963732
1.923964344,-110.1238335
1.923958674,-110.0575864
1.923953004,-109.9913392
1.923947334,-109.925092
1.923941664,-109.8588449
1.923935994,-109.7925977
1.923930324,-109.7263505
1.923924654,-109.6601033
1.923918984,-109.5938562
1.923913314,-109.527609
1.923907644,-109.4613618
1.923901975,-109.3951147
1.923896305,-109.3288675
1.920994123,-110.5047548
1.920989877,-110.4550694
1.920984216,-110.3888222
1.920978555,-110.322575
1.920972893,-110.2563279
1.920967232,-110.1900807
1.917963484,-110.1238335
1.917957832,-110.0575864
1.91795218,-109.9913392
1.917946527,-109.925092
1.917940875,-109.8588449
1.917935223,-109.7925977
1.917929571,-109.7263505
1.917923918,-109.6601033
1.917918266,-109.5938562
1.917912614,-109.527609
1.917906962,-109.4613618
1.91790131,-109.3951147
1.917895657,-109.3288675
1.915002528,-110.5047548
1.914998295,-110.4550694
1.914992651,-110.3888222
1.914987008,-110.322575
1.914981364,-110.2563279
1.914975721,-110.1900807
1.911981342,-110.1238335
1.911975707,-110.0575864
1.911970072,-109.9913392
1.911964437,-109.925092
1.911958803,-109.8588449
1.911953168,-109.7925977
1.911947533,-109.7263505
1.911941899,-109.6601033
1.911936264,-109.5938562
1.91193063,-109.527609
1.911924995,-109.4613618
1.911919361,-109.3951147
1.911913726,-109.3288675
1.90902962,-110.5047548
1.9090254,-110.4550694
1.909019774,-110.3888222
1.909014148,-110.322575
1.909008522,-110.2563279
1.909002897,-110.1900807
1.906017857,-110.1238335
1.90601224,-110.0575864
1.906006623,-109.9913392
1.906001006,-109.925092
1.905995389,-109.8588449
1.905989771,-109.7925977
1.905984154,-109.7263505
1.905978537,-109.6601033
1.90597292,-109.5938562
1.905967303,-109.527609
1.905961686,-109.4613618
1.905956069,-109.3951147
1.905950452,-109.3288675
1.903075342,-110.5047548
1.903071135,-110.4550694
1.903065527,-110.3888222
1.903059919,-110.322575
1.90305431,-110.2563279
1.903048702,-110.1900807
1.900072973,-110.1238335
1.900067373,-110.0575864
1.900061773,-109.9913392
1.900056174,-109.925092
1.900050574,-109.8588449
1.900044975,-109.7925977
1.900039375,-109.7263505
1.900033776,-109.6601033
1.900028176,-109.5938562
1.900022577,-109.527609
1.900016977,-109.4613618
1.900011378,-109.3951147
1.900005778,-109.3288675
1.897140334,-110.5130357
1.897135442,-110.4550694
1.897129851,-110.3888222
1.89712426,-110.322575
1.897118669,-110.2563279
1.897113078,-110.1900807
1.894191288,-110.6538109
1.894185706,-110.5875637
1.89414663,-110.1238335
1.894141048,-110.0575864
1.894135466,-109.9913392
1.894129884,-109.925092
1.894124302,-109.8588449
1.89411872,-109.7925977
1.894113138,-109.7263505
1.894107556,-109.6601033
1.894101974,-109.5938562
1.894096392,-109.527609
1.89409081,-109.4613618
1.891223835,-110.5213166
1.891218262,-110.4550694
1.891212688,-110.3888222
1.891207115,-110.322575
1.891201541,-110.2563279
1.891195968,-110.1900807
1.888283291,-110.6538109
1.888277726,-110.5875637
1.888238772,-110.1238335
1.888233208,-110.0575864
1.888227643,-109.9913392
1.888222078,-109.925092
1.888216514,-109.8588449
1.888210949,-109.7925977
1.888205384,-109.7263505
1.88819982,-109.6601033
1.888194255,-109.5938562
1.88818869,-109.527609
1.888183126,-109.4613618
1.885325094,-110.5213166
1.885319538,-110.4550694
1.885313981,-110.3888222
1.885308425,-110.322575
1.885302869,-110.2563279
1.885297313,-110.1900807
1.882393721,-110.6538109
1.882388173,-110.5875637
1.882349341,-110.1238335
1.882343794,-110.0575864
1.882338246,-109.9913392
1.882332699,-109.925092
1.882327152,-109.8588449
1.882321604,-109.7925977
1.882316057,-109.7263505
1.88231051,-109.6601033
1.882304963,-109.5938562
1.882299415,-109.527609
1.882293868,-109.4613618
1.87944475,-110.5213166
1.879439211,-110.4550694
1.879433673,-110.3888222
1.879428134,-110.322575
1.879422595,-110.2563279
1.879417056,-110.1900807
1.87652252,-110.6538109
1.87651699,-110.5875637
1.876478279,-110.1238335
1.876472749,-110.0575864
1.876467219,-109.9913392
1.876461689,-109.925092
1.876456159,-109.8588449
1.876450629,-109.7925977
1.876445099,-109.7263505
1.876439569,-109.6601033
1.876434039,-109.5938562
1.876428509,-109.527609
1.876422979,-109.4613618
1.873582748,-110.5213166
1.873577226,-110.4550694
1.873571704,-110.3888222
1.873566183,-110.322575
1.873560661,-110.2563279
1.87355514,-110.1900807
1.870680658,-110.7863052
1.870675145,-110.7200581
1.870669632,-110.6538109
1.870664119,-110.5875637
1.870625529,-110.1238335
1.870620016,-110.0575864
1.870614503,-109.9913392
1.87060899,-109.925092
1.870603478,-109.8588449
1.870597965,-109.7925977
1.870592452,-109.7263505
1.870586939,-109.6601033
1.870581427,-109.5938562
1.867739029,-110.5213166
1.867733524,-110.4550694
1.86772802,-110.3888222
1.867722516,-110.322575
1.867717011,-110.2563279
1.867711507,-110.1900807
1.864845991,-110.7863052
1.864840495,-110.7200581
1.864834999,-110.6538109
1.864829503,-110.5875637
1.864791033,-110.1238335
1.864785538,-110.0575864
1.864780042,-109.9913392
1.864774547,-109.925092
1.864769051,-109.8588449
1.864763555,-109.7925977
1.86475806,-109.7263505
1.864752564,-109.6601033
1.864747069,-109.5938562
1.861913536,-110.5213166
1.861908049,-110.4550694
1.861902562,-110.3888222
1.861897075,-110.322575
1.861891588,-110.2563279
1.8618861,-110.1900807
1.859029522,-110.7863052
1.859024043,-110.7200581
1.859018564,-110.6538109
1.859013086,-110.5875637
1.858974736,-110.1238335
1.858969257,-110.0575864
1.858963779,-109.9913392
1.8589583,-109.925092
1.858952822,-109.8588449
1.858947343,-109.7925977
1.858941865,-109.7263505
1.858936387,-109.6601033
1.858930908,-109.5938562
1.856106213,-110.5213166
1.856100743,-110.4550694
1.856095273,-110.3888222
1.856089803,-110.322575
1.856084333,-110.2563279
1.856078863,-110.1900807
1.853231194,-110.7863052
1.853225733,-110.7200581
1.853220271,-110.6538109
1.85321481,-110.5875637
1.853176579,-110.1238335
1.853171118,-110.0575864
1.853165656,-109.9913392
1.853160195,-109.925092
1.853154734,-109.8588449
1.853149272,-109.7925977
1.853143811,-109.7263505
1.85313835,-109.6601033
1.853132888,-109.5938562
1.850317004,-110.5213166
1.850311551,-110.4550694
1.850306098,-110.3888222
1.850300645,-110.322575
1.850295192,-110.2563279
1.850289739,-110.1900807
1.847461841,-110.9187996
1.847456396,-110.8525524
1.847450952,-110.7863052
1.847445507,-110.7200581
1.847440063,-110.6538109
1.847434618,-110.5875637
1.847396507,-110.1238335
1.847391063,-110.0575864
1.847385618,-109.9913392
1.847380174,-109.925092
1.84737473,-109.8588449
1.847369286,-109.7925977
1.847363841,-109.7263505
1.844545851,-110.5213166
1.844540415,-110.4550694
1.844534979,-110.3888222
1.844529543,-110.322575
1.844524107,-110.2563279
1.844518671,-110.1900807
1.841699593,-110.9187996
1.841694166,-110.8525524
1.841688738,-110.7863052
1.841683311,-110.7200581
1.841677883,-110.6538109
1.841672456,-110.5875637
1.841634463,-110.1238335
1.841629036,-110.0575864
1.841623609,-109.9913392
1.841618181,-109.925092
1.841612754,-109.8588449
1.841607326,-109.7925977
1.841601899,-109.7263505
1.838794053,-110.5378783
1.838788634,-110.4716312
1.838783215,-110.405384
1.838777796,-110.3391368
1.838772377,-110.2728897
1.838286992,-110.1900807
1.835967492,-111.0678557
1.835963434,-111.0181703
1.835958023,-110.9519232
1.835952613,-110.885676
1.835947202,-110.8194288
1.835941791,-110.7531816
1.835936381,-110.6869345
1.83593097,-110.6206873
1.835887686,-110.0907099
1.835882276,-110.0244628
1.835876865,-109.9582156
1.835871455,-109.8919684
1.833060191,-110.5544401
1.833054789,-110.488193
1.833049386,-110.4219458
1.833043984,-110.3556986
1.833038582,-110.2894515
1.83303318,-110.2232043
1.833027778,-110.1569571
1.830241095,-111.0678557
1.83023705,-111.0181703
1.830231656,-110.9519232
1.830226262,-110.885676
1.830220869,-110.8194288
1.830215475,-110.7531816
1.830210081,-110.6869345
1.830204687,-110.6206873
1.830161538,-110.0907099
1.830156145,-110.0244628
1.830150751,-109.9582156
1.830145357,-109.8919684
1.827342862,-110.5544401
1.827337477,-110.488193
1.827332091,-110.4219458
1.827326706,-110.3556986
1.827321321,-110.2894515
1.827315936,-110.2232043
1.82731055,-110.1569571
1.824532559,-111.0678557
1.824528527,-111.0181703
1.82452315,-110.9519232
1.824517773,-110.885676
1.824512396,-110.8194288
1.824507019,-110.7531816
1.824501642,-110.6869345
1.824496265,-110.6206873
1.82445325,-110.0907099
1.824447873,-110.0244628
1.824442497,-109.9582156
1.82443712,-109.8919684
1.821643365,-110.5544401
1.821637997,-110.488193
1.821632628,-110.4219458
1.82162726,-110.3556986
1.821621891,-110.2894515
1.821616523,-110.2232043
1.821611155,-110.1569571
1.818841828,-111.0678557
1.818837808,-111.0181703
1.818832448,-110.9519232
1.818827088,-110.885676
1.818821727,-110.8194288
1.818816367,-110.7531816
1.818811007,-110.6869345
1.818805647,-110.6206873
1.818762766,-110.0907099
1.818757406,-110.0244628
1.818752046,-109.9582156
1.818746687,-109.8919684
1.815961646,-110.5544401
1.815956294,-110.488193
1.815950942,-110.4219458
1.81594559,-110.3556986
1.815940239,-110.2894515
1.815934887,-110.2232043
1.815929535,-110.1569571
1.814495859,-109.9582156
1.814490512,-109.8919684
1.813169514,-111.0761366
1.813164839,-111.0181703
1.813159495,-110.9519232
1.813154152,-110.885676
1.813148808,-110.8194288
1.813143465,-110.7531816
1.813138122,-110.6869345
1.813132778,-110.6206873
1.813090031,-110.0907099
1.813084688,-110.0244628
1.810349665,-111.20035
1.810345663,-111.1506647
1.810297647,-110.5544401
1.810292312,-110.488193
1.810286977,-110.4219458
1.810281642,-110.3556986
1.810276307,-110.2894515
1.810270972,-110.2232043
1.810265637,-110.1569571
1.807514891,-111.0844175
1.807509564,-111.0181703
1.807504237,-110.9519232
1.80749891,-110.885676
1.807493583,-110.8194288
1.807488257,-110.7531816
1.80748293,-110.6869345
1.807477603,-110.6206873
1.80743499,-110.0907099
1.807429663,-110.0244628
1.80470317,-111.20035
1.804699181,-111.1506647
1.804651315,-110.5544401
1.804645997,-110.488193
1.804640678,-110.4219458
1.80463536,-110.3556986
1.804630041,-110.2894515
1.804624723,-110.2232043
1.804619405,-110.1569571
1.801877238,-111.0844175
