Freq(Hz)_by_WebPlotDigitizer, PSD(dB)_1%(yellow)_in_Fig2b(https://doi.org/10.1785/0120190123)
0.969666319,-156.4968522
0.969663461,-156.430605
0.969660604,-156.3643578
0.969657746,-156.2981107
0.969654888,-156.2318635
0.969652031,-156.1656163
0.969649173,-156.0993692
0.968132967,-156.033122
0.968130114,-155.9668748
0.968127261,-155.9006276
0.968124408,-155.8343805
0.96743705,-157.4243125
0.967434199,-157.3580654
0.966676108,-157.2918182
0.966673259,-157.225571
0.96667041,-157.1593239
0.966667561,-157.0930767
0.966664713,-157.0268295
0.966661864,-156.9605824
0.966659015,-156.8943352
0.966656166,-156.828088
0.966653317,-156.7618409
0.966650469,-156.6955937
0.96664762,-156.6293465
0.966644771,-156.5630993
0.966641922,-156.4968522
0.966639074,-156.430605
0.966636225,-156.3643578
0.966633376,-156.2981107
0.966630527,-156.2318635
0.966627679,-156.1656163
0.96662483,-156.0993692
0.965113353,-156.033122
0.965110509,-155.9668748
0.965107665,-155.9006276
0.965104821,-155.8343805
0.965101976,-155.7681333
0.965099132,-155.7018861
0.963661038,-157.2918182
0.963658198,-157.225571
0.963655358,-157.1593239
0.963652518,-157.0930767
0.963649678,-157.0268295
0.963646838,-156.9605824
0.963643998,-156.8943352
0.963641158,-156.828088
0.963638318,-156.7618409
0.963635478,-156.6955937
0.963632638,-156.6293465
0.963629799,-156.5630993
0.963626959,-156.4968522
0.963624119,-156.430605
0.963621279,-156.3643578
0.963618439,-156.2981107
0.963615599,-156.2318635
0.963612759,-156.1656163
0.96360992,-156.0993692
0.962103157,-156.033122
0.962100322,-155.9668748
0.962097487,-155.9006276
0.962094651,-155.8343805
0.962091816,-155.7681333
0.962088981,-155.7018861
0.961405908,-157.2918182
0.961403075,-157.225571
0.961400241,-157.1593239
0.961397408,-157.0930767
0.960644047,-157.0268295
0.960641216,-156.9605824
0.960638385,-156.8943352
0.960635554,-156.828088
0.960632723,-156.7618409
0.960629892,-156.6955937
0.960627061,-156.6293465
0.96062423,-156.5630993
0.960621399,-156.4968522
0.960618568,-156.430605
0.960615737,-156.3643578
0.960612906,-156.2981107
0.960610075,-156.2318635
0.960607244,-156.1656163
0.960604413,-156.0993692
0.95910235,-156.033122
0.959099524,-155.9668748
0.959096697,-155.9006276
0.959093871,-155.8343805
0.959091044,-155.7681333
0.959088218,-155.7018861
0.959085391,-155.635639
0.959082565,-155.5693918
0.957647791,-157.0268295
0.957644969,-156.9605824
0.957642146,-156.8943352
0.957639324,-156.828088
0.957636502,-156.7618409
0.95763368,-156.6955937
0.957630858,-156.6293465
0.957628035,-156.5630993
0.957625213,-156.4968522
0.957622391,-156.430605
0.957619569,-156.3643578
0.957616747,-156.2981107
0.957613925,-156.2318635
0.957611102,-156.1656163
0.95760828,-156.0993692
0.956110902,-156.033122
0.956108085,-155.9668748
0.956105267,-155.9006276
0.956102449,-155.8343805
0.956099632,-155.7681333
0.956096814,-155.7018861
0.956093996,-155.635639
0.956091179,-155.5693918
0.955406733,-157.0268295
0.955403918,-156.9605824
0.954654902,-156.8860543
0.95465244,-156.828088
0.954649626,-156.7618409
0.954646813,-156.6955937
0.954644,-156.6293465
0.954641186,-156.5630993
0.954638373,-156.4968522
0.954635559,-156.430605
0.954632746,-156.3643578
0.954629933,-156.2981107
0.954627119,-156.2318635
0.954624306,-156.1656163
0.954621493,-156.0993692
0.953128785,-156.033122
0.953125976,-155.9668748
0.953123167,-155.9006276
0.953120358,-155.8343805
0.95311755,-155.7681333
0.953114741,-155.7018861
0.953111932,-155.635639
0.953109123,-155.5693918
0.953106314,-155.5031446
0.953103505,-155.4368975
0.951676975,-156.8777734
0.951674871,-156.828088
0.951672067,-156.7618409
0.951669262,-156.6955937
0.951666458,-156.6293465
0.951663653,-156.5630993
0.951660848,-156.4968522
0.951658044,-156.430605
0.951655239,-156.3643578
0.951652435,-156.2981107
0.95164963,-156.2318635
0.951646825,-156.1656163
0.951644021,-156.0993692
0.950155969,-156.033122
0.950153169,-155.9668748
0.950150369,-155.9006276
0.950147569,-155.8343805
0.950144769,-155.7681333
0.950141968,-155.7018861
0.950139168,-155.635639
0.950136368,-155.5693918
0.950133568,-155.5031446
0.950130768,-155.4368975
0.94944989,-156.8777734
0.949447791,-156.828088
0.949444993,-156.7618409
0.948701697,-156.7121555
0.948698902,-156.6459083
0.948696106,-156.5796611
0.94869331,-156.513414
0.948690514,-156.4471668
0.948687718,-156.3809196
0.948684922,-156.3146725
0.948682126,-156.2484253
0.948679331,-156.1821781
0.948428905,-156.0993692
0.94719103,-155.9999984
0.947188238,-155.9337512
0.947185447,-155.8675041
0.947182655,-155.8012569
0.947179864,-155.7350097
0.947177073,-155.6687626
0.947174281,-155.6025154
0.94717149,-155.5362682
0.947168699,-155.470021
0.947165907,-155.4037739
0.947163116,-155.3375267
0.947160324,-155.2712795
0.945743386,-156.7287173
0.945740599,-156.6624701
0.945737812,-156.5962229
0.945735025,-156.5299758
0.945732238,-156.4637286
0.945729451,-156.3974814
0.945726663,-156.3312343
0.945723876,-156.2649871
0.945721089,-156.1987399
0.945718302,-156.1324927
0.945715515,-156.0662456
0.944236734,-155.9999984
0.944233951,-155.9337512
0.944231168,-155.8675041
0.944228385,-155.8012569
0.944225603,-155.7350097
0.94422282,-155.6687626
0.944220037,-155.6025154
0.944217255,-155.5362682
0.944214472,-155.470021
0.944211689,-155.4037739
0.944208907,-155.3375267
0.944206124,-155.2712795
0.942793605,-156.7287173
0.942790827,-156.6624701
0.942788048,-156.5962229
0.94278527,-156.5299758
0.942782492,-156.4637286
0.942779713,-156.3974814
0.942776935,-156.3312343
0.942774156,-156.2649871
0.942771378,-156.1987399
0.9427686,-156.1324927
0.942765821,-156.0662456
0.941291652,-155.9999984
0.941288878,-155.9337512
0.941286104,-155.8675041
0.94128333,-155.8012569
0.941280556,-155.7350097
0.941277782,-155.6687626
0.941275008,-155.6025154
0.941272234,-155.5362682
0.94126946,-155.470021
0.941266686,-155.4037739
0.941263912,-155.3375267
0.941261138,-155.2712795
0.939847485,-156.5962229
0.939844716,-156.5299758
0.939841946,-156.4637286
0.939839176,-156.3974814
0.939836406,-156.3312343
0.939833636,-156.2649871
0.939830867,-156.1987399
0.939828097,-156.1324927
0.939825327,-156.0662456
0.939789322,-155.2050324
0.939786552,-155.1387852
0.938355756,-155.9999984
0.938352991,-155.9337512
0.938350225,-155.8675041
0.93834746,-155.8012569
0.938344695,-155.7350097
0.938341929,-155.6687626
0.938339164,-155.6025154
0.938336398,-155.5362682
0.938333633,-155.470021
0.938330868,-155.4037739
0.938328103,-155.3375267
0.938325337,-155.2712795
0.936916094,-156.5962229
0.936913333,-156.5299758
0.936910571,-156.4637286
0.93690781,-156.3974814
0.936905049,-156.3312343
0.936902288,-156.2649871
0.936899527,-156.1987399
0.936896766,-156.1324927
0.936894005,-156.0662456
0.936858111,-155.2050324
0.93685535,-155.1387852
0.935429017,-155.9999984
0.93542626,-155.9337512
0.935423504,-155.8675041
0.935420747,-155.8012569
0.93541799,-155.7350097
0.935415233,-155.6687626
0.935412477,-155.6025154
0.93540972,-155.5362682
0.935406963,-155.470021
0.935404207,-155.4037739
0.93540145,-155.3375267
0.935398693,-155.2712795
0.93398834,-156.4637286
0.933985588,-156.3974814
0.933982835,-156.3312343
0.933980083,-156.2649871
0.93397733,-156.1987399
0.933974578,-156.1324927
0.933971825,-156.0662456
0.933936044,-155.2050324
0.933933291,-155.1387852
0.933930539,-155.072538
0.933927787,-155.0062909
0.933925034,-154.9400437
0.933922282,-154.8737965
0.932511407,-155.9999984
0.932508659,-155.9337512
0.932505911,-155.8675041
0.932503162,-155.8012569
0.932500414,-155.7350097
0.932497666,-155.6687626
0.932494918,-155.6025154
0.93249217,-155.5362682
0.932489422,-155.470021
0.932486674,-155.4037739
0.932483926,-155.3375267
0.932481178,-155.2712795
0.931075223,-156.4637286
0.931072479,-156.3974814
0.931069735,-156.3312343
0.931066992,-156.2649871
0.931064248,-156.1987399
0.931061504,-156.1324927
0.93105876,-156.0662456
0.93102309,-155.2050324
0.931020346,-155.1387852
0.931017603,-155.072538
0.931014859,-155.0062909
0.931012115,-154.9400437
0.931009371,-154.8737965
0.929602897,-155.9999984
0.929600157,-155.9337512
0.929597417,-155.8675041
0.929594678,-155.8012569
0.929591938,-155.7350097
0.929589199,-155.6687626
0.929586459,-155.6025154
0.92958372,-155.5362682
0.92958098,-155.470021
0.929578241,-155.4037739
0.929575501,-155.3375267
0.929572762,-155.2712795
0.928165722,-156.3312343
0.928162986,-156.2649871
0.928160251,-156.1987399
0.928157516,-156.1324927
0.92815478,-156.0662456
0.928119222,-155.2050324
0.928116487,-155.1387852
0.928113751,-155.072538
0.928111016,-155.0062909
0.928108281,-154.9400437
0.928105546,-154.8737965
0.928102811,-154.8075494
0.928100076,-154.7413022
0.926703458,-155.9999984
0.926700727,-155.9337512
0.926697996,-155.8675041
0.926695265,-155.8012569
0.926692534,-155.7350097
0.926689803,-155.6687626
0.926687072,-155.6025154
0.926684341,-155.5362682
0.92668161,-155.470021
0.926678879,-155.4037739
0.926676148,-155.3375267
0.926673417,-155.2712795
0.925270766,-156.3312343
0.925268039,-156.2649871
0.925265312,-156.1987399
0.925262585,-156.1324927
0.925259859,-156.0662456
0.925224411,-155.2050324
0.925221684,-155.1387852
0.925218958,-155.072538
0.925216231,-155.0062909
0.925213504,-154.9400437
0.925210778,-154.8737965
0.925208051,-154.8075494
0.925205324,-154.7413022
0.923813063,-155.9999984
0.92381034,-155.9337512
0.923807618,-155.8675041
0.923804895,-155.8012569
0.923802173,-155.7350097
0.92379945,-155.6687626
0.923796728,-155.6025154
0.923794005,-155.5362682
0.923791283,-155.470021
0.92378856,-155.4037739
0.923785838,-155.3375267
0.923783115,-155.2712795
0.922379402,-156.1987399
0.922376684,-156.1324927
0.922373966,-156.0662456
0.922338629,-155.2050324
0.922335911,-155.1387852
0.922333192,-155.072538
0.922330474,-155.0062909
0.922327756,-154.9400437
0.922325038,-154.8737965
0.92232232,-154.8075494
0.922319602,-154.7413022
0.922316884,-154.675055
0.922314165,-154.6088078
0.920931683,-155.9999984
0.920928969,-155.9337512
0.920926255,-155.8675041
0.920923541,-155.8012569
0.920920827,-155.7350097
0.920918113,-155.6687626
0.920915399,-155.6025154
0.920912685,-155.5362682
0.920909971,-155.470021
0.920907257,-155.4037739
0.920904543,-155.3375267
0.920901829,-155.2712795
0.919502494,-156.1987399
0.919499784,-156.1324927
0.919497074,-156.0662456
0.919461848,-155.2050324
0.919459138,-155.1387852
0.919456428,-155.072538
0.919453718,-155.0062909
0.919451009,-154.9400437
0.919448299,-154.8737965
0.919445589,-154.8075494
0.91944288,-154.7413022
0.91944017,-154.675055
0.91943746,-154.6088078
0.918059966,-156.0165602
0.918057261,-155.950313
0.918054555,-155.8840659
0.918051849,-155.8178187
0.918049144,-155.7515715
0.918046438,-155.6853243
0.918043733,-155.6190772
0.918041027,-155.55283
0.918038322,-155.4865828
0.918035616,-155.4203357
0.918032911,-155.3540885
0.917790575,-155.2712795
0.916592688,-155.1719088
0.916589987,-155.1056616
0.916587286,-155.0394144
0.916584585,-154.9731673
0.916581883,-154.9069201
0.916579182,-154.8406729
0.916576481,-154.7744258
0.91657378,-154.7081786
0.916571079,-154.6419314
0.916568377,-154.5756843
0.916565676,-154.5094371
0.916562975,-154.4431899
0.915197204,-156.033122
0.915194507,-155.9668748
0.91519181,-155.9006276
0.915189113,-155.8343805
0.915186416,-155.7681333
0.915183719,-155.7018861
0.915181022,-155.635639
0.915178324,-155.5693918
0.915175627,-155.5031446
0.91517293,-155.4368975
0.915170233,-155.3706503
0.915167536,-155.3044031
0.915164839,-155.238156
0.913733829,-155.1719088
0.913731136,-155.1056616
0.913728443,-155.0394144
0.91372575,-154.9731673
0.913723057,-154.9069201
0.913720365,-154.8406729
0.913717672,-154.7744258
0.913714979,-154.7081786
0.913712286,-154.6419314
0.913709594,-154.5756843
0.913706901,-154.5094371
0.913704208,-154.4431899
0.913055488,-156.033122
0.913052797,-155.9668748
0.91233732,-155.9006276
0.912334631,-155.8343805
0.912331942,-155.7681333
0.912329254,-155.7018861
0.912326565,-155.635639
0.912323876,-155.5693918
0.912321188,-155.5031446
0.912318499,-155.4368975
0.91231581,-155.3706503
0.912313122,-155.3044031
0.912310433,-155.238156
0.910883886,-155.1719088
0.910881201,-155.1056616
0.910878517,-155.0394144
0.910875833,-154.9731673
0.910873148,-154.9069201
0.910870464,-154.8406729
0.910867779,-154.7744258
0.910865095,-154.7081786
0.910862411,-154.6419314
0.910859726,-154.5756843
0.910857042,-154.5094371
0.910854358,-154.4431899
0.910851673,-154.3769428
0.910848989,-154.3106956
0.909491733,-155.9006276
0.909489052,-155.8343805
0.909486372,-155.7681333
0.909483692,-155.7018861
0.909481011,-155.635639
0.909478331,-155.5693918
0.909475651,-155.5031446
0.90947297,-155.4368975
0.90947029,-155.3706503
0.90946761,-155.3044031
0.90946493,-155.238156
0.908042832,-155.1719088
0.908040156,-155.1056616
0.90803748,-155.0394144
0.908034804,-154.9731673
0.908032128,-154.9069201
0.908029452,-154.8406729
0.908026776,-154.7744258
0.9080241,-154.7081786
0.908021424,-154.6419314
0.908018748,-154.5756843
0.908016072,-154.5094371
0.908013396,-154.4431899
0.90801072,-154.3769428
0.908008044,-154.3106956
0.906655021,-155.9006276
0.906652349,-155.8343805
0.906649677,-155.7681333
0.906647005,-155.7018861
0.906644333,-155.635639
0.906641661,-155.5693918
0.906638989,-155.5031446
0.906636317,-155.4368975
0.906633645,-155.3706503
0.906630973,-155.3044031
0.906628302,-155.238156
0.905210639,-155.1719088
0.905207972,-155.1056616
0.905205304,-155.0394144
0.905202636,-154.9731673
0.905199969,-154.9069201
0.905197301,-154.8406729
0.905194633,-154.7744258
0.905191966,-154.7081786
0.905189298,-154.6419314
0.90518663,-154.5756843
0.905183963,-154.5094371
0.905181295,-154.4431899
0.905178627,-154.3769428
0.90517596,-154.3106956
0.90382183,-155.7681333
0.903819166,-155.7018861
0.903816502,-155.635639
0.903813839,-155.5693918
0.903811175,-155.5031446
0.903808512,-155.4368975
0.903805848,-155.3706503
0.903803184,-155.3044031
0.903800521,-155.238156
0.903760569,-154.2444484
0.903757905,-154.1782012
0.90238728,-155.1719088
0.902384621,-155.1056616
0.902381962,-155.0394144
0.902379302,-154.9731673
0.902376643,-154.9069201
0.902373984,-154.8406729
0.902371324,-154.7744258
0.902368665,-154.7081786
0.902366006,-154.6419314
0.902363346,-154.5756843
0.902360687,-154.5094371
0.902358028,-154.4431899
0.902355368,-154.3769428
0.902352709,-154.3106956
0.901002802,-155.7681333
0.901000147,-155.7018861
0.900997492,-155.635639
0.900994836,-155.5693918
0.900992181,-155.5031446
0.900989526,-155.4368975
0.900986871,-155.3706503
0.900984215,-155.3044031
0.90098156,-155.238156
0.900941732,-154.2444484
0.900939077,-154.1782012
0.899572728,-155.1719088
0.899570076,-155.1056616
0.899567425,-155.0394144
0.899564774,-154.9731673
0.899562123,-154.9069201
0.899559472,-154.8406729
0.899556821,-154.7744258
0.89955417,-154.7081786
0.899551519,-154.6419314
0.899548868,-154.5756843
0.899546217,-154.5094371
0.899543566,-154.4431899
0.899540915,-154.3769428
0.899538264,-154.3106956
0.898187274,-155.635639
0.898184627,-155.5693918
0.89818198,-155.5031446
0.898179333,-155.4368975
0.898176686,-155.3706503
0.898174039,-155.3044031
0.898171392,-155.238156
0.898131688,-154.2444484
0.898129041,-154.1782012
0.898126394,-154.1119541
0.898123748,-154.0457069
0.896766953,-155.1719088
0.89676431,-155.1056616
0.896761668,-155.0394144
0.896759025,-154.9731673
0.896756382,-154.9069201
0.896753739,-154.8406729
0.896751096,-154.7744258
0.896748454,-154.7081786
0.896745811,-154.6419314
0.896743168,-154.5756843
0.896740525,-154.5094371
0.896737883,-154.4431899
0.89673524,-154.3769428
0.896732597,-154.3106956
0.895385821,-155.635639
0.895383182,-155.5693918
0.895380543,-155.5031446
0.895377904,-155.4368975
0.895375266,-155.3706503
0.895372627,-155.3044031
0.895369988,-155.238156
0.895330408,-154.2444484
0.89532777,-154.1782012
0.895325131,-154.1119541
0.895322493,-154.0457069
0.89396993,-155.1719088
0.893967296,-155.1056616
0.893964661,-155.0394144
0.893962026,-154.9731673
0.893959392,-154.9069201
0.893956757,-154.8406729
0.893954123,-154.7744258
0.893951488,-154.7081786
0.893948854,-154.6419314
0.893946219,-154.5756843
0.893943585,-154.5094371
0.89394095,-154.4431899
0.893938316,-154.3769428
0.893935681,-154.3106956
0.892587844,-155.5031446
0.892585214,-155.4368975
0.892582583,-155.3706503
0.892579953,-155.3044031
0.892577322,-155.238156
0.892537866,-154.2444484
0.892535236,-154.1782012
0.892532605,-154.1119541
0.892529975,-154.0457069
0.892527345,-153.9794597
0.892524714,-153.9132126
0.891181631,-155.1719088
0.891179005,-155.1056616
0.891176378,-155.0394144
0.891173752,-154.9731673
0.891171126,-154.9069201
0.891168499,-154.8406729
0.891165873,-154.7744258
0.891163247,-154.7081786
0.89116062,-154.6419314
0.891157994,-154.5756843
0.891155368,-154.5094371
0.891152742,-154.4431899
0.891150115,-154.3769428
0.891147489,-154.3106956
0.889803856,-155.5031446
0.889801234,-155.4368975
0.889798611,-155.3706503
0.889795989,-155.3044031
0.889793367,-155.238156
0.889754034,-154.2444484
0.889751411,-154.1782012
0.889748789,-154.1119541
0.889746167,-154.0457069
0.889743545,-153.9794597
0.889740923,-153.9132126
0.888402029,-155.1719088
0.888399411,-155.1056616
0.888396792,-155.0394144
0.888394174,-154.9731673
0.888391556,-154.9069201
0.888388938,-154.8406729
0.88838632,-154.7744258
0.888383702,-154.7081786
0.888381084,-154.6419314
0.888378465,-154.5756843
0.888375847,-154.5094371
0.888373229,-154.4431899
0.888370611,-154.3769428
0.888367993,-154.3106956
0.887017441,-155.2215942
0.886978884,-154.2444484
0.88697627,-154.1782012
0.886973656,-154.1119541
0.886971042,-154.0457069
0.886968428,-153.9794597
0.886965814,-153.9132126
0.8869632,-153.8469654
0.886960586,-153.7807182
0.885631096,-155.1719088
0.885628486,-155.1056616
0.885625876,-155.0394144
0.885623266,-154.9731673
0.885620656,-154.9069201
0.885618046,-154.8406729
0.885615436,-154.7744258
0.885612826,-154.7081786
0.885610216,-154.6419314
0.885607606,-154.5756843
0.885604996,-154.5094371
0.885602386,-154.4431899
0.885599776,-154.3769428
0.885597167,-154.3106956
0.884250827,-155.2215942
0.88421239,-154.2444484
0.884209784,-154.1782012
0.884207178,-154.1119541
0.884204572,-154.0457069
0.884201967,-153.9794597
0.884199361,-153.9132126
0.884196755,-153.8469654
0.884194149,-153.7807182
0.88355857,-155.1719088
0.883555966,-155.1056616
0.882864252,-155.0559762
0.882861651,-154.9897291
0.882859049,-154.9234819
0.882856447,-154.8572347
0.882853845,-154.7909876
0.882851243,-154.7247404
0.882848642,-154.6584932
0.88284604,-154.5922461
0.882843438,-154.5259989
0.882840836,-154.4597517
0.882838234,-154.3935045
0.882605189,-154.3106956
0.881453226,-154.2113248
0.881450628,-154.1450777
0.88144803,-154.0788305
0.881445433,-154.0125833
0.881442835,-153.9463361
0.881440237,-153.880089
0.88143764,-153.8138418
0.881435042,-153.7475946
0.881432444,-153.6813475
0.881429847,-153.6151003
0.880111241,-155.072538
0.880108647,-155.0062909
0.880106053,-154.9400437
0.880103459,-154.8737965
0.880100866,-154.8075494
0.880098272,-154.7413022
0.880095678,-154.675055
0.880093085,-154.6088078
0.880090491,-154.5425607
0.880087897,-154.4763135
0.880085304,-154.4100663
0.88008271,-154.3438192
0.880080116,-154.277572
0.878703966,-154.2113248
0.878701377,-154.1450777
0.878698787,-154.0788305
0.878696198,-154.0125833
0.878693608,-153.9463361
0.878691019,-153.880089
0.878688429,-153.8138418
0.878685839,-153.7475946
0.87868325,-153.6813475
0.87868066,-153.6151003
0.878051631,-155.072538
0.878049044,-155.0062909
0.877360995,-154.9400437
0.87735841,-154.8737965
0.877355824,-154.8075494
0.877353239,-154.7413022
0.877350653,-154.675055
0.877348067,-154.6088078
0.877345482,-154.5425607
0.877342896,-154.4763135
0.877340311,-154.4100663
0.877337725,-154.3438192
0.87733514,-154.277572
0.875963282,-154.2113248
0.8759607,-154.1450777
0.875958119,-154.0788305
0.875955537,-154.0125833
0.875952956,-153.9463361
0.875950374,-153.880089
0.875947793,-153.8138418
0.875945212,-153.7475946
0.87594263,-153.6813475
0.875940049,-153.6151003
0.875937467,-153.5488531
0.875934886,-153.482606
0.8746245,-154.9400437
0.874621922,-154.8737965
0.874619345,-154.8075494
0.874616767,-154.7413022
0.87461419,-154.675055
0.874611612,-154.6088078
0.874609035,-154.5425607
0.874606457,-154.4763135
0.874603879,-154.4100663
0.874601302,-154.3438192
0.874598724,-154.277572
0.873231146,-154.2113248
0.873228572,-154.1450777
0.873225999,-154.0788305
0.873223425,-154.0125833
0.873220852,-153.9463361
0.873218279,-153.880089
0.873215705,-153.8138418
0.873213132,-153.7475946
0.873210558,-153.6813475
0.873207985,-153.6151003
0.873205411,-153.5488531
0.873202838,-153.482606
0.871896539,-154.9400437
0.87189397,-154.8737965
0.8718914,-154.8075494
0.871888831,-154.7413022
0.871886261,-154.675055
0.871883692,-154.6088078
0.871881122,-154.5425607
0.871878553,-154.4763135
0.871875983,-154.4100663
0.871873414,-154.3438192
0.871870844,-154.277572
0.870507531,-154.2113248
0.870504966,-154.1450777
0.8705024,-154.0788305
0.870499835,-154.0125833
0.870497269,-153.9463361
0.870494704,-153.880089
0.870492139,-153.8138418
0.870489573,-153.7475946
0.870487008,-153.6813475
0.870484442,-153.6151003
0.870481877,-153.5488531
0.870479312,-153.482606
0.869171964,-154.8075494
0.869169403,-154.7413022
0.869166841,-154.675055
0.86916428,-154.6088078
0.869161718,-154.5425607
0.869159157,-154.4763135
0.869156595,-154.4100663
0.869154034,-154.3438192
0.869151472,-154.277572
0.867792411,-154.2113248
0.867789854,-154.1450777
0.867787297,-154.0788305
0.867784739,-154.0125833
0.867782182,-153.9463361
0.867779624,-153.880089
0.867777067,-153.8138418
0.867774509,-153.7475946
0.867771952,-153.6813475
0.867769395,-153.6151003
0.867766837,-153.5488531
0.86776428,-153.482606
0.86646101,-154.8075494
0.866458457,-154.7413022
0.866455903,-154.675055
0.86645335,-154.6088078
0.866450796,-154.5425607
0.866448243,-154.4763135
0.866445689,-154.4100663
0.866443136,-154.3438192
0.866440582,-154.277572
0.86508576,-154.2113248
0.865083211,-154.1450777
0.865080661,-154.0788305
0.865078112,-154.0125833
0.865075562,-153.9463361
0.865073013,-153.880089
0.865070464,-153.8138418
0.865067914,-153.7475946
0.865065365,-153.6813475
0.865062815,-153.6151003
0.865060266,-153.5488531
0.865057717,-153.482606
0.86375342,-154.675055
0.863750875,-154.6088078
0.863748329,-154.5425607
0.863745784,-154.4763135
0.863743238,-154.4100663
0.863740693,-154.3438192
0.863738147,-154.277572
0.863705057,-153.4163588
0.863702511,-153.3501116
0.862387551,-154.2113248
0.862385009,-154.1450777
0.862382468,-154.0788305
0.862379927,-154.0125833
0.862377385,-153.9463361
0.862374844,-153.880089
0.862372302,-153.8138418
0.862369761,-153.7475946
0.862367219,-153.6813475
0.862364678,-153.6151003
0.862362136,-153.5488531
0.862359595,-153.482606
0.861059367,-154.675055
0.861056829,-154.6088078
0.861054292,-154.5425607
0.861051754,-154.4763135
0.861049217,-154.4100663
0.861046679,-154.3438192
0.861044141,-154.277572
0.861011154,-153.4163588
0.861008617,-153.3501116
0.859697758,-154.2113248
0.859695224,-154.1450777
0.85969269,-154.0788305
0.859690157,-154.0125833
0.859687623,-153.9463361
0.85968509,-153.880089
0.859682556,-153.8138418
0.859680023,-153.7475946
0.859677489,-153.6813475
0.859674956,-153.6151003
0.859672422,-153.5488531
0.859669889,-153.482606
0.858368657,-154.5425607
0.858366127,-154.4763135
0.858363597,-154.4100663
0.858361068,-154.3438192
0.858358538,-154.277572
0.858325654,-153.4163588
0.858323124,-153.3501116
0.857016354,-154.2113248
0.857013828,-154.1450777
0.857011302,-154.0788305
0.857008777,-154.0125833
0.857006251,-153.9463361
0.857003725,-153.880089
0.8570012,-153.8138418
0.856998674,-153.7475946
0.856996148,-153.6813475
0.856993623,-153.6151003
0.856991097,-153.5488531
0.856988572,-153.482606
0.855691398,-154.5425607
0.855688877,-154.4763135
0.855686355,-154.4100663
0.855683833,-154.3438192
0.855681311,-154.277572
0.855648529,-153.4163588
0.855646008,-153.3501116
0.854343313,-154.2113248
0.854340795,-154.1450777
0.854338277,-154.0788305
0.85433576,-154.0125833
0.854333242,-153.9463361
0.854330724,-153.880089
0.854328206,-153.8138418
0.854325689,-153.7475946
0.854323171,-153.6813475
0.854320653,-153.6151003
0.854318135,-153.5488531
0.854315618,-153.482606
0.853016834,-154.3935045
0.853014949,-154.3438192
0.853012435,-154.277572
0.852979755,-153.4163588
0.852977241,-153.3501116
0.852974727,-153.2838645
0.852972214,-153.2176173
0.85167861,-154.2113248
0.8516761,-154.1450777
0.85167359,-154.0788305
0.85167108,-154.0125833
0.85166857,-153.9463361
0.85166606,-153.880089
0.85166355,-153.8138418
0.85166104,-153.7475946
0.85165853,-153.6813475
0.85165602,-153.6151003
0.851653511,-153.5488531
0.851651001,-153.482606
0.850356268,-154.3935045
0.850354388,-154.3438192
0.850351882,-154.277572
0.850319304,-153.4163588
0.850316799,-153.3501116
0.850314293,-153.2838645
0.850311787,-153.2176173
0.849022218,-154.2113248
0.849019715,-154.1450777
0.849017213,-154.0788305
0.849014711,-154.0125833
0.849012209,-153.9463361
0.849009707,-153.880089
0.849007205,-153.8138418
0.849004703,-153.7475946
0.849002201,-153.6813475
0.848999699,-153.6151003
0.848997197,-153.5488531
0.848994695,-153.482606
0.847704,-154.3935045
0.847702126,-154.3438192
0.847699628,-154.277572
0.847667152,-153.4163588
0.847664654,-153.3501116
0.847662156,-153.2838645
0.847659658,-153.2176173
0.846374111,-154.2113248
0.846371616,-154.1450777
0.846369122,-154.0788305
0.846366628,-154.0125833
0.846364133,-153.9463361
0.846361639,-153.880089
0.846359145,-153.8138418
0.846356651,-153.7475946
0.846354156,-153.6813475
0.846351662,-153.6151003
0.846349168,-153.5488531
0.846346674,-153.482606
0.845060005,-154.3935045
0.845058137,-154.3438192
0.845055647,-154.277572
0.845023272,-153.4163588
0.845020781,-153.3501116
0.845018291,-153.2838645
0.845015801,-153.2176173
0.843734263,-154.2113248
0.843731777,-154.1450777
0.84372929,-154.0788305
0.843726804,-154.0125833
0.843724317,-153.9463361
0.843721831,-153.880089
0.843719344,-153.8138418
0.843716858,-153.7475946
0.843714371,-153.6813475
0.843711885,-153.6151003
0.843709398,-153.5488531
0.843706912,-153.482606
0.842419291,-154.2610102
0.842387638,-153.4163588
0.842385155,-153.3501116
0.842382672,-153.2838645
0.84238019,-153.2176173
0.842377707,-153.1513701
0.842375225,-153.0851229
0.84110265,-154.2113248
0.841100171,-154.1450777
0.841097692,-154.0788305
0.841095213,-154.0125833
0.841092735,-153.9463361
0.841090256,-153.880089
0.841087777,-153.8138418
0.841085298,-153.7475946
0.84108282,-153.6813475
0.841080341,-153.6151003
0.841077862,-153.5488531
0.841075384,-153.482606
0.839791779,-154.2610102
0.839760224,-153.4163588
0.839757749,-153.3501116
0.839755274,-153.2838645
0.8397528,-153.2176173
0.839750325,-153.1513701
0.83974785,-153.0851229
0.838479244,-154.2113248
0.838476773,-154.1450777
0.838474302,-154.0788305
0.838471831,-154.0125833
0.83846936,-153.9463361
0.838466889,-153.880089
0.838464418,-153.8138418
0.838461947,-153.7475946
0.838459476,-153.6813475
0.838457005,-153.6151003
0.838454534,-153.5488531
0.838452063,-153.482606
0.837172462,-154.2610102
0.837141005,-153.4163588
0.837138538,-153.3501116
